user_id,course_name,country,device_type,avg_session_time_min,days_active_last_30,videos_watched,assignments_completed,activity_level,feedback_text,dropout
407,Python,UK,tablet,178,26,37,29,low,great start but later became difficult,0
408,,Canada,tablet,61,4,111,29,,platform is good but i am losing interest,1
409,,Canada,tablet,168,8,19,19,,too fast pace for beginners,0
410,Web Development,UK,mobile,3,26,77,14,low,great start but later became difficult,0
411,AI,Canada,desktop,82,15,19,21,medium,platform is good but i am losing interest,0
412,Web Development,,tablet,7,28,55,28,low,too fast pace for beginners,1
413,Data Science,,,31,13,100,9,high,platform is good but i am losing interest,1
414,Data Science,Canada,,65,17,109,1,high,,0
415,,UK,,95,6,29,3,low,content is good but explanations are confusing,1
416,AI,Germany,desktop,64,14,106,17,medium,too fast pace for beginners,1
417,Python,Canada,tablet,77,25,116,18,high,,1
418,Data Science,Canada,,3,7,40,17,low,i stopped understanding after few lessons,1
419,,Canada,desktop,93,2,83,13,medium,great start but later became difficult,1
420,Cyber Security,Canada,,35,10,70,7,medium,,0
421,,UK,tablet,15,19,62,4,,platform is good but i am losing interest,0
422,Data Science,Germany,tablet,21,28,68,4,high,i was enjoying the course but now feeling lost,1
423,Data Science,Germany,tablet,62,26,94,7,low,platform is good but i am losing interest,1
424,,India,tablet,83,25,28,10,high,not enough support,1
425,Python,Canada,tablet,156,17,78,23,medium,initially motivated but now skipping videos,0
426,Web Development,Canada,,4,14,88,28,,i stopped understanding after few lessons,1
427,Data Science,India,tablet,141,9,76,22,high,,0
428,,Germany,,179,28,43,20,low,lectures are boring and repetitive,1
429,,USA,tablet,176,24,87,6,high,not enough support,0
430,AI,,,167,2,78,12,medium,initially motivated but now skipping videos,1
431,Web Development,USA,tablet,67,14,87,16,,initially motivated but now skipping videos,0
432,Cyber Security,Germany,,94,24,89,18,high,initially motivated but now skipping videos,1
433,Python,Canada,tablet,58,28,82,2,medium,need more examples and practice,0
434,Cyber Security,USA,desktop,130,22,56,1,medium,not enough support,0
435,Web Development,UK,,25,5,23,5,,need more examples and practice,1
436,Web Development,UK,desktop,11,10,18,18,medium,not enough support,1
437,Web Development,India,,1,27,105,14,high,i stopped understanding after few lessons,0
438,Cyber Security,Germany,,48,10,16,3,low,platform is good but i am losing interest,1
439,Web Development,Germany,,113,18,111,18,,need more examples and practice,0
440,,USA,mobile,176,26,68,6,medium,lectures are boring and repetitive,1
441,Cyber Security,Canada,tablet,138,22,60,19,high,content is good but explanations are confusing,0
442,Web Development,Germany,desktop,81,26,3,20,,platform is good but i am losing interest,0
443,,USA,desktop,30,29,119,13,medium,lectures are boring and repetitive,1
444,AI,USA,,163,2,21,6,high,need more examples and practice,0
445,Web Development,,desktop,114,12,73,19,medium,lectures are boring and repetitive,0
446,Cyber Security,,desktop,19,26,84,13,high,initially motivated but now skipping videos,1
447,Data Science,Germany,desktop,110,21,88,21,medium,great start but later became difficult,0
448,Web Development,USA,desktop,34,7,5,24,,i stopped understanding after few lessons,0
449,Data Science,India,mobile,32,20,29,21,,not enough support,0
450,,India,,76,10,92,4,,,1
451,AI,,desktop,126,10,74,14,medium,too fast pace for beginners,0
452,Python,Germany,mobile,134,12,10,11,medium,,0
453,AI,Canada,mobile,141,2,47,29,,great start but later became difficult,0
454,Web Development,India,,86,5,45,28,,content is good but explanations are confusing,0
455,Data Science,India,tablet,75,23,26,16,low,not enough support,0
456,Data Science,,tablet,135,9,18,23,high,too fast pace for beginners,1
457,Cyber Security,,tablet,45,18,85,20,low,i was enjoying the course but now feeling lost,0
458,Data Science,Germany,desktop,173,11,91,4,high,,1
459,Cyber Security,,,65,28,58,18,medium,i was enjoying the course but now feeling lost,1
460,,UK,tablet,94,13,67,9,high,content is good but explanations are confusing,0
461,Python,USA,desktop,19,10,100,11,high,i was enjoying the course but now feeling lost,0
462,Web Development,India,,119,26,53,1,medium,content is good but explanations are confusing,1
463,Cyber Security,UK,desktop,47,20,82,16,medium,i was enjoying the course but now feeling lost,1
464,Python,Canada,tablet,46,24,16,24,medium,too fast pace for beginners,1
465,Data Science,UK,tablet,29,29,49,4,,platform is good but i am losing interest,0
466,Data Science,Germany,mobile,100,29,39,25,,platform is good but i am losing interest,1
467,Python,Canada,mobile,65,25,99,27,high,need more examples and practice,1
468,Data Science,Canada,,151,9,86,14,medium,platform is good but i am losing interest,0
469,,,desktop,128,2,113,19,,i stopped understanding after few lessons,0
470,,UK,desktop,51,12,91,22,medium,need more examples and practice,1
471,Python,Germany,tablet,22,27,10,12,high,,0
472,Cyber Security,India,tablet,110,26,13,19,,initially motivated but now skipping videos,1
473,Cyber Security,,,71,17,12,10,,i stopped understanding after few lessons,1
474,Python,UK,mobile,33,26,87,17,low,i stopped understanding after few lessons,0
475,Cyber Security,India,tablet,127,12,79,8,high,content is good but explanations are confusing,1
476,Cyber Security,UK,desktop,109,29,27,15,,not enough support,0
477,,,tablet,100,23,93,23,high,platform is good but i am losing interest,0
478,Cyber Security,India,mobile,44,13,43,27,high,platform is good but i am losing interest,1
479,AI,,desktop,7,29,104,14,medium,i was enjoying the course but now feeling lost,0
480,Web Development,UK,mobile,128,13,62,3,high,i stopped understanding after few lessons,0
481,Data Science,Canada,,91,6,102,23,low,platform is good but i am losing interest,0
482,AI,USA,,130,11,105,11,,i stopped understanding after few lessons,0
483,Cyber Security,Canada,mobile,17,24,60,12,high,content is good but explanations are confusing,0
484,,,desktop,65,3,90,8,high,content is good but explanations are confusing,0
485,Python,,mobile,110,15,16,14,medium,not enough support,0
486,Cyber Security,,tablet,30,18,49,17,medium,platform is good but i am losing interest,0
487,,India,tablet,92,9,25,19,low,,0
488,Web Development,Germany,mobile,154,15,6,26,high,i stopped understanding after few lessons,0
489,Cyber Security,,tablet,163,4,98,21,high,i was enjoying the course but now feeling lost,0
490,Python,Canada,mobile,75,26,78,6,high,i was enjoying the course but now feeling lost,0
491,,USA,tablet,156,15,15,20,high,i was enjoying the course but now feeling lost,0
492,,,mobile,153,0,84,25,,need more examples and practice,0
493,,,tablet,105,4,16,11,high,i was enjoying the course but now feeling lost,0
494,Web Development,,desktop,31,12,108,9,high,initially motivated but now skipping videos,0
495,Cyber Security,India,desktop,97,12,89,28,,platform is good but i am losing interest,0
496,Web Development,,tablet,51,2,34,6,medium,i stopped understanding after few lessons,0
497,Data Science,Canada,mobile,58,16,83,13,low,,0
498,Data Science,UK,tablet,34,18,83,26,high,platform is good but i am losing interest,0
499,Cyber Security,Germany,,21,4,22,14,,initially motivated but now skipping videos,0
500,Web Development,,,37,4,68,3,high,platform is good but i am losing interest,0
501,Python,India,mobile,64,14,8,7,medium,content is good but explanations are confusing,0
502,,Canada,tablet,147,9,86,18,,need more examples and practice,1
503,,,tablet,124,11,17,28,,great start but later became difficult,0
504,Cyber Security,India,desktop,101,23,92,18,,great start but later became difficult,0
505,Data Science,UK,mobile,119,10,74,4,high,too fast pace for beginners,0
506,Data Science,USA,,85,0,106,21,medium,not enough support,0
507,,,,78,22,47,2,low,content is good but explanations are confusing,0
508,Cyber Security,Canada,mobile,104,20,71,9,,,0
509,Web Development,India,,72,2,90,14,high,not enough support,0
510,Data Science,India,mobile,103,3,65,1,low,i was enjoying the course but now feeling lost,0
511,Web Development,,,77,18,22,20,,i was enjoying the course but now feeling lost,0
512,Data Science,India,,110,23,84,9,high,great start but later became difficult,1
513,Data Science,USA,mobile,19,19,9,21,low,platform is good but i am losing interest,0
514,AI,India,mobile,130,2,37,15,low,i was enjoying the course but now feeling lost,0
515,Data Science,Germany,,134,17,58,2,,not enough support,1
516,Python,Germany,,157,2,67,6,high,i stopped understanding after few lessons,0
517,Cyber Security,India,desktop,169,6,84,18,low,content is good but explanations are confusing,0
518,Cyber Security,,tablet,179,21,100,14,medium,need more examples and practice,0
519,Web Development,Germany,mobile,133,25,118,11,medium,platform is good but i am losing interest,0
520,Data Science,Canada,mobile,169,27,42,28,low,too fast pace for beginners,0
521,Python,Germany,tablet,62,28,11,1,,too fast pace for beginners,1
522,Web Development,India,desktop,158,20,111,29,,great start but later became difficult,1
523,AI,,,103,23,115,12,,platform is good but i am losing interest,0
524,Web Development,UK,,100,26,52,25,low,great start but later became difficult,0
525,Web Development,,desktop,155,0,109,19,,great start but later became difficult,0
526,Data Science,,desktop,178,18,13,18,,content is good but explanations are confusing,0
527,AI,,tablet,52,17,51,6,medium,,1
528,Web Development,Canada,tablet,49,1,83,23,high,i was enjoying the course but now feeling lost,0
529,Python,USA,,100,27,110,2,medium,content is good but explanations are confusing,0
530,Python,India,desktop,126,26,71,5,low,lectures are boring and repetitive,0
531,Cyber Security,USA,desktop,118,11,90,0,medium,not enough support,1
532,AI,UK,,54,16,100,20,high,need more examples and practice,0
533,AI,USA,,119,20,60,1,medium,need more examples and practice,1
534,Cyber Security,India,,133,20,40,0,,lectures are boring and repetitive,1
535,Web Development,India,,137,2,20,28,high,content is good but explanations are confusing,0
536,AI,UK,,162,11,47,22,low,platform is good but i am losing interest,0
537,Python,India,tablet,98,27,55,25,medium,not enough support,0
538,Python,UK,,36,24,34,3,medium,i stopped understanding after few lessons,0
539,Data Science,UK,desktop,148,11,43,4,,initially motivated but now skipping videos,1
540,AI,India,mobile,81,5,38,1,high,i was enjoying the course but now feeling lost,1
541,Web Development,Germany,tablet,85,29,112,15,,platform is good but i am losing interest,0
542,Cyber Security,UK,desktop,83,9,14,7,medium,,0
543,Cyber Security,India,mobile,63,29,110,14,medium,,1
544,Web Development,Germany,tablet,67,21,11,10,high,,1
545,,UK,,158,25,116,28,medium,not enough support,1
546,Data Science,Germany,tablet,3,5,97,9,high,i was enjoying the course but now feeling lost,0
547,Cyber Security,Canada,,177,13,7,29,low,great start but later became difficult,0
548,AI,,,42,1,117,2,medium,,0
549,Data Science,Canada,,24,10,100,22,high,platform is good but i am losing interest,0
550,AI,Germany,mobile,44,14,93,10,high,too fast pace for beginners,1
551,Python,UK,tablet,129,25,66,16,,content is good but explanations are confusing,0
552,Data Science,India,,115,25,93,9,medium,not enough support,0
553,Cyber Security,USA,desktop,36,7,92,16,,need more examples and practice,1
554,Data Science,India,tablet,38,21,0,13,high,i stopped understanding after few lessons,0
555,Data Science,USA,desktop,172,12,79,22,low,i was enjoying the course but now feeling lost,1
556,Data Science,USA,mobile,82,29,41,0,low,need more examples and practice,0
557,,UK,mobile,175,18,30,27,medium,lectures are boring and repetitive,0
558,Data Science,Germany,tablet,29,9,73,24,low,lectures are boring and repetitive,1
559,AI,India,mobile,179,8,29,8,medium,i stopped understanding after few lessons,1
560,Python,Germany,mobile,41,17,42,23,medium,lectures are boring and repetitive,1
561,Web Development,Canada,tablet,88,6,25,23,high,content is good but explanations are confusing,1
562,Data Science,UK,desktop,48,2,11,14,high,lectures are boring and repetitive,1
563,Cyber Security,UK,,114,11,103,3,high,content is good but explanations are confusing,0
564,Data Science,Canada,tablet,22,14,58,19,,lectures are boring and repetitive,1
565,Cyber Security,India,tablet,99,21,68,20,high,platform is good but i am losing interest,0
566,AI,,,17,20,72,24,medium,great start but later became difficult,0
567,Cyber Security,Canada,desktop,86,12,10,2,high,i stopped understanding after few lessons,0
568,Web Development,India,,133,5,46,19,,i was enjoying the course but now feeling lost,1
569,Python,USA,,61,7,22,25,high,platform is good but i am losing interest,0
570,Cyber Security,UK,desktop,89,13,80,20,low,i was enjoying the course but now feeling lost,0
571,Cyber Security,India,desktop,134,2,42,6,medium,initially motivated but now skipping videos,1
572,Python,Germany,,81,15,76,20,low,great start but later became difficult,0
573,Web Development,Germany,,95,17,80,24,low,not enough support,1
574,Data Science,UK,tablet,145,23,86,21,,not enough support,1
575,Cyber Security,Canada,desktop,59,16,38,2,low,lectures are boring and repetitive,0
576,Python,,mobile,167,17,72,21,high,too fast pace for beginners,0
577,AI,Canada,desktop,54,9,81,21,medium,,0
578,Python,India,,126,16,54,14,low,need more examples and practice,0
579,AI,Canada,,176,15,17,27,low,,1
580,Web Development,UK,,165,20,93,9,medium,great start but later became difficult,0
581,Data Science,India,,48,23,41,15,high,platform is good but i am losing interest,1
582,Python,USA,mobile,68,1,107,16,low,i was enjoying the course but now feeling lost,1
